,title,writer,illustrator,genre,story,platform,thumb,url
284,내 남자 주인공의 아내가 되었다,"푸릭,겨울잎",적발,"로맨스, 판타지","남주 여주 커플의 아름다운 사랑으로
저주받은 용과 마물 그리고 최종 보스의 영혼까지
처참하게 박살 내는 소설 <황제와 성녀>

""……하하, 차라리 지금 죽으면 좀 편히 갈 수 있으려나.""

천재 마법사로 칭송받게 될 찬란한 장래,
그것보다 원하는 건 안락한 노후와 평화로운 미래…
이건만, 그 장렬하게 막을 내리는 이 세계의 최종 보스가 나다.

제발 살려만 줘라…….
그런데,

'잠깐, 이 녀석 남자 주인공인 시그렌 아냐!?'
'얘가 왜 여기 있지?'

세계를 구할 영웅, 시그렌이 코앞에서 죽어간다?

전쟁통에 너무도 많이 굴러
심신이 만신창이가 되어버린 나의 남자 주인공.

""시그렌, 너는 분명 아주 많은 것을 가지게 될 거야.""
""약속할게, 내가 그렇게 될 수 있도록 도울게""

시그렌의 상처를 본 순간 다짐했다.

내가 써내린 세계, 내 안이함으로 고통받은 그에게
앞으로 행복과 눈부신 미래만을 가져다주겠다고.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=ol9pa/hzacbQrYGz/yE8HJZyFKvyRqqK8kkqn9K&filename=th2,https://page.kakao.com/home?seriesId=57746592
285,역하렘 게임 속으로 떨어진 모양입니다,"고야,이늬",고야,"로맨스, 판타지","Reset, 
and game set.

눈을 뜨니 모든게 달라졌다.
나는 모두가 두려워하는 게임 속 악역 황녀가 되어있었다.
그리고, 낯선 남자들이 헐벗은 몸으로 나를 향해 다가온다.

""추우세요? 제가 안아드릴까요?""
""왜? 아직도 모자라나?""

도대체 이 상황, 어떻게 된거지?
이 망할 게임은 어떻게 해야 빠져나갈 수 있는거야?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=CxmgA/hy41M2qW7J/Zsrl2Tv5j866j1xkqv3B90&filename=th2,https://page.kakao.com/home?seriesId=55567038
286,장르를 바꿔보도록 하겠습니다,"가린,KEN",가린,"로맨스, 판타지","좋아했던 장르 소설 속에 빙의했다.
하필이면 어린 주인공을 학대하는 악역 이모로.

복수극의 주인공으로 자라날 조카가 안쓰러워  
원작대로, 삼촌이 나타나 조카를 데려갈 때까지만이라도
살뜰히 보살피려 노력했다.

그랬더니...

""어, 엄마!""

졸지에 애엄마가 되어버렸다?! 

""사정이 어떻게 되신 건지는 모르겠습니다만, 모자지간을 어떻게 찢어두겠습니까?
숙녀분도 함께 빈터발트로 가시지요.""

야, 김루카! 
이 오해는 어떻게 풀어줄 건데!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=crsVcn/hySXGAmDgK/tIKVHKX7zpVuccHKq3V9lK&filename=th2,https://page.kakao.com/home?seriesId=56934318
287,영주님의 코인이 줄지 않음?!,"홍대의,목현",트루베르,소년만화,"???: 자 힘을 냅시다. 저희 다 같이 영차 해보죠
???: 영
???: 차
???: 영
???: 영차고 나발이고 저희 다 그 놈한테 X된거 같습니다만.

다차원을 넘나드는 코인 시장,
차원거래계를 다 뒤집어놓으신 신예가 나타났다!

모든 거래자의 공공의 적, 에른 스틸가드.
사실 그는 차원거래로 모든 재산을 잃고 암살자에게 비참한 죽음을 당한 후, 과거로 회귀한 상태.

""이제 호구였던 과거의 나는 없다!""

에른은 전생의 모든 기억을 가지고 중고로운 차원나라… 아니, 평화로운 차원나라에 폭풍을 몰고 오기 시작하는데…?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=s0Hfs/hyVkMY6zow/BWgsyv31UoLm5Bx4LlCUNK&filename=th2,https://page.kakao.com/home?seriesId=56998709
288,"계모인데, 딸이 너무 귀여워",이르,모구랭,"로맨스, 판타지","다이어트도, 업무도 열심히 하면서 평범하게 살아가던 나 이백합….
과로사로 죽은 줄 알았는데 자신보다 예쁜 의붓딸을 질투한 나머지 딸을 독살하고,
결국 남편에게 처형되는 동화에 빙의했다?!

이대로 처형당할 수 없으니 귀엽고 사랑스러운 딸,
블랑슈와의 관계를 개선해 사망 플래그를 없애야 한다!

뭘 해도 귀여운 블랑슈에게 사랑을 퍼붓는 일은 즐거운데…

“우습군요. 부인이 언제부터 그렇게 블랑슈를 아꼈다고?”

망할 남편 놈이 날 자꾸 방해한다!

“저도 블랑슈의 부모입니다. 절 의심한 걸 사과하세요.""
“사과하지 않으면?” 
“오늘 밤 전하의 침소로 찾아가겠어요.”
“…….”
“특별히 아주 섹시한 속옷도 준비했답니다.”

나는 싱긋 웃으며 치명타를 날렸다.

“지금 당장 보여드릴까요?”

순식간에 일그러지는 남편의 얼굴이 아주 볼만했으니,
나는 계획한 대로 귀여운 딸 블랑슈를 덕질하며
행복한 두 번째 삶을 살 수 있을까?!

&#35;딸덕질 &#35;가족물 &#35;로맨스코미디",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=ug31s/hy41OsgCnN/dWKSLNvuzqpglcG6kFAUnk&filename=th2,https://page.kakao.com/home?seriesId=56714856
289,쌍둥이 남매의 뉴라이프,"김승원(redice studio),아이데라",nicca,"로맨스, 판타지","""둘의 이름은 아르헨과 아리엔이라고 하지.""

평범한 고등학생이자 쌍둥이였던 우리.
갑작스러운 사고로 목숨을 잃은 후 시작된
쌍둥이 남매의 인생 2회차!

폭력적인 어머니와 함께 버려진 성에 방치한
얼음장처럼 차가운 아버지, 황제.

남매의 다섯 번째 생일.
아이들 보기를 돌같이 하던 황제가 갑자기 아이들을 찾는다.

""갑자기 우리를 왜...?""

믿을 사람이라곤 우리 둘뿐!
쌍둥이 남매의 고군분투 황실에서 살아남기 프로젝트!

 -------------------------------------------------------
 웹툰 <쌍둥이 남매의 뉴라이프>는 매주 수요일 연재됩니다.
 -------------------------------------------------------",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=dkSv1d/hyCvkGkzKC/1UCO5CqGGGZ4G61fFReXV0&filename=th2,https://page.kakao.com/home?seriesId=55025067
290,해골병사는 던전을 지키지 못했다,"앤트스튜디오,소소리",앤트스튜디오,소년만화,"나는 ‘해골병사’.
주인인 서큐버스님을 용사로부터 지키지 못하고 
그저 하찮게 부서져 버린 일개 몬스터.

그렇게 죽음을 맞이하는 줄 알았다.

그러나

정신을 차려보니, 20년 전 사령술사에 의해 눈을 뜬 그 날로 돌아왔다.

‘띠링!’

남들에게는 보이지 않는 상태창과 함께,
죽어도 죽어도 몇 번이고 되살아나게 되었다.

이 힘을 이용하면...던전을 지킬 수 있을까?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=b7MEYH/hyZ8tNwRHb/pCS6ElNU0zioYLDFfjZkR1&filename=th2,https://page.kakao.com/home?seriesId=54097394
291,"아 하세요, 금수저 들어갑니다","신유성,포르토피노",신유성,"로맨스, 판타지","""나도 반찬 싸움 말고 재산 싸움 한번 해보고 싶어! 형제의 난 한번 일으켜보자고!""

대한민국 대표 흙수저로 억울한 삶을 마감했지만 2회차는 드디어 재벌 딸이다!
그것도 남부를 장악한 대재벌 세르지오 가의 후계자로!

비록 세기말 악녀의 언니라는 단점이 있긴 했지만 무슨 상관?
어차피 그 애는 시한부에 나는 후계자인데!
하지만 그새를 못참고 여동생은 뒤통수를 쳐주시고
인생 목표였던 상단의 후계자 자리가 위태해진다.

아버지가 돌아오시기 전까지는 2주,
그사이 어떻게든 제국 최고의 신랑감을 데려와야 한다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=lerKD/hyZ8tgaoFo/lqMwFKStxEtUCXNQLitEaK&filename=th2,https://page.kakao.com/home?seriesId=57260192
292,아빠만 찾으려 했는데,블루밍부케,옹뇨,"로맨스, 판타지","로판 맛집 블루밍부케 작가의 '우리 집에 왜 왔니'가 옹뇨 작가의 그림과 만나 웹툰으로 재탄생 했다!

아빠는 없었지만 그런 건 상관없이 엄마와 행복하게 살던 루이제.
그러던 어느 날 엄마의 죽음으로 행복했던 삶이 끝난다.

자신의 후견인을 자처하던 숙부 벤자민은 엄마에 이어 조카인 자신까지 탐내던 쓰레기 중에 쓰레기였고, 숙부의 손안에 있는 작은 루이제가 할 수 있었던 유일한 반항은 자결하는 것뿐.

그런데 무슨 이유인지 루이제는 엄마가 죽던 해로 회귀했다.
엄마를 다시 만난 기쁨도 잠시, 반복되는 죽음을 막을 순 없었기에 결국 이번 생에서의 내 삶을 바꿀 유일한 단서인 '아빠가 살아있다.'라는 엄마의 말을 떠올리며 아빠를 찾기 위해 떠난다.

벤자민을 피해 도망쳐 겨우겨우 아빠의 집에 도착했으나…
아빠만 있는 게 아니었다…?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=zIofA/hy41Ifgu6y/8dzJ5hhTErK6frVkaETLCk&filename=th2,https://page.kakao.com/home?seriesId=57519433
293,신마,황성,황성,"액션, 무협","'신(神)과 마(魔)를 한 몸에 지닌 공전절후의 풍운아가 벌이는 기상천외한 전쟁!'

전 무림을 상대로 한 전쟁에서 결국 목이 잘려 죽는 마교 교주 청풍.
심복 심연도주가 치밀하게 준비한 환생 프로젝트로 다시 살아난 그는
몸무게 300근, 걷기는 커녕 제대로 앉아있기도 힘든 희대의 비만에
무공은 일초반식도 모르는 하북팽가(河北彭家)의 뚱보 공자로 다시 환생한다.

“좋아. 일단 하북팽가부터 접수해주지. 그리고 기다려.
정파, 사파, 흑도, 녹림, 마교.
날 죽이기 위해 한칼이라도 거든 놈들은 하나씩 모조리 손 봐주지…!”

전 무림이 합동하여 간신히 죽인 희대의 풍운아가 다시 살아나 대전쟁을 예고한다!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=GhUYg/hzacc9kIOM/5sjC4q3SH1kFNBnZlJubY0&filename=th2,https://page.kakao.com/home?seriesId=57474947
294,"여보, 나 파업할게요","송예슬,고은채",송예슬,"로맨스, 판타지","시몬 제국의 백작 영애 카시아 루베르노는 황제의 명으로 평민 출신의 전쟁영웅 제스터 그레제와 결혼하지만
10년 간 사랑도, 돈도 없이 힘들게만 살다 불치병으로 죽게 된다. 아니, 죽은 줄로만 알았다. 
카시아는 죽음과 동시에 10년 전 그레제에 온 첫날로 회귀하게 된다.
하지만 전과 같은 삶을 반복하고 싶지 않아 ‘파업’을 선언한다.

무뚝뚝하고 전쟁밖에 모르던 남편 제스터에게 절대 기 죽지 않고 멋대로 살고자 다짐을 했던 카시아.
이상하게 이번 생의 제스터는 계속해서 카시아의 마음으로 다가오려 노력한다.

이러한 제스터의 노력과 변화가 이상하면서도 싫지만은 않았던 카시아는,
어쩌면 이번 인생을 바꿀 수 있을 지도 모른다는 생각을 갖게 된다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bvpATg/hzacfliii0/yKd4dbjb7KikTlcQnOw7z1&filename=th2,https://page.kakao.com/home?seriesId=57878517
295,태양의 주인,"둥그라미, KONN,솔땀",송이,로맨스,"바얀은 담담히 말했다.
“폐하를 갖고 싶어요.”
 “….뭘 갖고 싶다고?”

단은 웃는 모습 그대로 굳었다.

치유력을 가진 시요족. 치유력을 갖지 못하여 마을에서 천대 받으며 살아가던 바얀과 신의 형벌을 받아 끊임없이 지독한 갈증에 시달리는 단.

그들의 운명적 사랑 이야기",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=wpWSo/hzb7rcFfFA/exZP1f5byThH9Einm31Vb0&filename=th2,https://page.kakao.com/home?seriesId=55872683
296,성무신결,아이리더,아이리더,"액션, 무협","상냥하고 귀여운 타입의 천재소녀, 자유분방st 군주, 신비한 요괴족 미녀, 그리고 전설로만 전해져 오던 지고의 무력을 지닌 여무신. 완전히 다른 무림을 배경으로 한 전설의 탄생을 그린 이야기",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=ci1tJ/hyAToRpCAy/5ihKeddX49RqCfw1qc9Pm1&filename=th2,https://page.kakao.com/home?seriesId=50207148
297,정령왕의 딸,"구름빛(COPIN),박신애",꿀차(COPIN),드라마만화,"평범한 대한민국의 여고생인 해인은 어느 날 수영장에 놀러 갔다가 이상한 소용돌이에 휘말려 정신을 잃게 된다.
깨어나 보니 이 세계의 바닷속.

그녀는 자신을 아버지라고 주장하는 정령왕 엘라임과 마주하는데…
물의 정령왕인 아버지와 하프 엘프 어머니 사이에서 태어났다는 사실을 알게 된 해인. 그녀는 갑작스럽게 온 이세계에서 살아남을 수 있을까?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=22qoX/hyCvmRQDSL/5JDKyDHkJgBOI69lg4qdJ1&filename=th2,https://page.kakao.com/home?seriesId=55065413
298,목표는 금수저로 무병장수하기입니다,"요슈아, 남사랑,청송아",우주해파리,"로맨스, 판타지","“기껏 금수저로 태어났는데, 비참하게 살해당한다고? 철저하게 살아남아서 무병장수해 주겠어!” 
좋아하는 소설 남주의 여동생으로 환생했는데, 열일곱 살에 계모에게 독살당할 운명이다. 
오빠는 여주와 모험 중이니, 나 혼자 어떻게든 살아남아야 하는데...!

나는 이 세계에 대해서 알고 있어.
책 속의 수많은 인물 중에서 나에게 도움이 되는 사람들이 있을거야!

비참하게 죽을 운명을 피해 금수저로 잘 먹고 잘살기를 꾀하는 나, 아드리아나에게 
제국의 황자, 수상한 상단 주인, 더 수상한  마족이 접근하기 시작한다!

그래. 이대로 얌전히 죽어줄 순 없어!
난 살아남을 거야!
“내 목표는 금수저로 무병장수하기니까!!”",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=wcRJO/hy41GaRCnD/dKcorAktxPKdLPzwll2EI0&filename=th2,https://page.kakao.com/home?seriesId=55307407
299,황녀의 생존법칙,사사,양지묘,"로맨스, 판타지","신선들이 사는 선경(仙境). 모든 수선자들이 수련에 매진할 때, 홀로 인간을 위해 악당과 싸우는 정의의 수선자 능소파 선녀 청아.
신선이 되는 것보다 사랑을 선택한 그녀는 자신이 그토록 사랑했던 사부와 결혼을 하는 꿈을 이루게 되었는데...
하지만 혼인을 올린 뒤, 곧바로 남편에게 금단(金丹)을 빼앗기고 죽임을 당한다. 
그리고 그녀는 아레스 제국의 황녀로 환생하게 되는데...

태어나자 마자 '버림 받은 황녀', 붉은 색 눈을 가진 '불길한 아이', 저주 받은 쌍둥이에게 영혼을 바쳐야 하는 '제물'...

""왜 나는 이렇게 재수가 없는 거야~~?""

과연 사야는 비운의 황녀로서 새로운 세계에서 잘 살아갈 수 있을까...?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=GQcte/hyEdfXKK9m/HeVHhYCp4uEZRzrf5E7mgK&filename=th2,https://page.kakao.com/home?seriesId=55453259
300,신과 함께 레벨업,"오현,흑아인",오현,소년만화,"이계의 신, 아우터 갓(Outer God).

하늘을 닫는 절망과 늪에 빠진 좌절, 탄생하지 못한 자, 어리석은 혼돈.
평범한 사람들은 그저 바라보는 것만으로 목숨을 잃어 버릴 그 존재들이 세상을 휘젓는 지금…
수 년간의 싸움 끝에, 최후의 생존자들이 낸 결론.

""이너(Inner)는 아우터(Outer)를 이길 수 없다.""

그 순간, 시간을 다루는 신격을 지닌 존재 크로노스는 자신을 희생시켜 시계태엽을 되돌린다.

""이길 수 없겠지. 지금은 말이야.""

""옛 세계선으로 돌아가라. 그리고 다시 시작해.""

모든 신들에게 지목을 받아 과거로 돌아간 최후의 1인.
가장 뒤늦게 탑을 올라, 가장 마지막까지 신들과 함께 싸운 인간, 김유원.

""이너(Inner)는 아우터(Outer)를 이길 수 없다. 그렇다면…""

""이기는 건 나야.""

그는 마지막 순간을 함께하던 동료들을 다시 모아,
아우터와의 싸움을 승리로 끝낼 수 있을까?

**************************

웹툰 [신과 함께 레벨업]은 매주 수요일, 주 1회 연재됩니다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=5AYcA/hy41FQjna2/WynqkNdaVuw6bTjBRSa6G0&filename=th2,https://page.kakao.com/home?seriesId=57311327
